34
picturesimilarity
11/14/2018	12:31:03 PM

Participant	Participant	Session	Block	Trial	Event	Participant		Correct	Error	Reaction
Main Group	34		ratings	Ratings, 1916	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1916	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1651	
Main Group	34		ratings	Ratings, 1735	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1735	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1735	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	570	
Main Group	34		ratings	Ratings, 2022	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2022	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2022	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1356	
Main Group	34		ratings	Ratings, 1469	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1469	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1469	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1432	
Main Group	34		ratings	Ratings, 2179	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2179	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2179	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1000	
Main Group	34		ratings	Ratings, 2288	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2288	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2288	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1005	
Main Group	34		ratings	Ratings, 1610	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1610	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1610	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1618	
Main Group	34		ratings	Ratings, 460	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 460	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 460	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	8706	
Main Group	34		ratings	Ratings, 818	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 818	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 818	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1595	
Main Group	34		ratings	Ratings, 1594	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1594	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1594	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1114	
Main Group	34		ratings	Ratings, 2214	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2214	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2214	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1221	
Main Group	34		ratings	Ratings, 1436	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1436	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1436	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1597	
Main Group	34		ratings	Ratings, 1846	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1846	Image 2 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1846	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2129	
Main Group	34		ratings	Ratings, 2199	Image 1 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2199	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2199	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	1831	
Main Group	34		ratings	Ratings, 1120	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1120	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1120	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	2265	
Main Group	34		ratings	Ratings, 1812	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1812	Image 2 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1812	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1202	
Main Group	34		ratings	Ratings, 269	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 269	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 269	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1094	
Main Group	34		ratings	Ratings, 115	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 115	Image 2 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 115	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1314	
Main Group	34		ratings	Ratings, 1915	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1915	Image 2 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1915	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	3022	
Main Group	34		ratings	Ratings, 2031	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2031	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2031	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	855	
Main Group	34		ratings	Ratings, 789	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 789	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 789	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	915	
Main Group	34		ratings	Ratings, 1343	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1343	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1343	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	374	
Main Group	34		ratings	Ratings, 959	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 959	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 959	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	607	
Main Group	34		ratings	Ratings, 341	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 341	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 341	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	546	
Main Group	34		ratings	Ratings, 1324	Image 1 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1324	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1324	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	450	
Main Group	34		ratings	Ratings, 50	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 50	Image 2 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 50	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1397	
Main Group	34		ratings	Ratings, 1983	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1983	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1983	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	1468	
Main Group	34		ratings	Ratings, 1290	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1290	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1290	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1112	
Main Group	34		ratings	Ratings, 1892	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1892	Image 2 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1892	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	1185	
Main Group	34		ratings	Ratings, 1722	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1722	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1722	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1002	
Main Group	34		ratings	Ratings, 1656	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1656	Image 2 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1656	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	320	
Main Group	34		ratings	Ratings, 82	Image 1 (2, afford_gutter.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 82	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 82	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	308	
Main Group	34		ratings	Ratings, 1734	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1734	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1734	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	302	
Main Group	34		ratings	Ratings, 1153	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1153	Image 2 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1153	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	188	
Main Group	34		ratings	Ratings, 2254	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2254	Image 2 (46, rOSe_ENdUrabLE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2254	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	200	
Main Group	34		ratings	Ratings, 593	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 593	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 593	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	91	
Main Group	34		ratings	Ratings, 1452	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1452	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1452	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	28	
Main Group	34		ratings	Ratings, 2301	Image 1 (48, thuNdEr_PeLViC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2301	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2301	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	144	
Main Group	34		ratings	Ratings, 798	Image 1 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 798	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 798	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	461	
Main Group	34		ratings	Ratings, 2238	Image 1 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2238	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 2238	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	40	
Main Group	34		ratings	Ratings, 908	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 908	Image 2 (44, PoiSOnouS_aBsUrdLy.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 908	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	676	
Main Group	34		ratings	Ratings, 588	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 588	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 588	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	426	
Main Group	34		ratings	Ratings, 1029	Image 1 (22, sense_scandalous.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1029	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1029	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	907	
Main Group	34		ratings	Ratings, 823	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 823	Image 2 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 823	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	903	
Main Group	34		ratings	Ratings, 671	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 671	Image 2 (47, TAMe_ClASSY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 671	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	286	
Main Group	34		ratings	Ratings, 968	Image 1 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 968	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 968	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	363	
Main Group	34		ratings	Ratings, 1821	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1821	Image 2 (45, REqUEst_ReCoGNise.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1821	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	370	
Main Group	34		ratings	Ratings, 654	Image 1 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 654	Image 2 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 654	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	519	
Main Group	34		ratings	Ratings, 185	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 185	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 185	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	367	
Main Group	34		ratings	Ratings, 1138	Image 1 (24, shareholder_air.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1138	Image 2 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1138	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	356	
Main Group	34		ratings	Ratings, 618	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 618	Image 2 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 618	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	2471	
Main Group	34		ratings	Ratings, 1647	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1647	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1647	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1039	
Main Group	34		ratings	Ratings, 306	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 306	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 306	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	784	
Main Group	34		ratings	Ratings, 1791	Image 1 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1791	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1791	rating scale	2	2	1; 2; 3; 4; 5; 6; 7	C	651	
Main Group	34		ratings	Ratings, 1621	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1621	Image 2 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1621	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	399	
Main Group	34		ratings	Ratings, 824	Image 1 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 824	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 824	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	396	
Main Group	34		ratings	Ratings, 1901	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1901	Image 2 (29, structure_mention.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1901	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1517	
Main Group	34		ratings	Ratings, 442	Image 1 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 442	Image 2 (10, GiraFFe_nEck.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 442	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	1019	
Main Group	34		ratings	Ratings, 1398	Image 1 (30, tape_drop.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1398	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1398	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	1036	
Main Group	34		ratings	Ratings, 1746	Image 1 (37, bOunDaRY_sTRanGer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1746	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1746	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	1446	
Main Group	34		ratings	Ratings, 1951	Image 1 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1951	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1951	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	744	
Main Group	34		ratings	Ratings, 207	Image 1 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 207	Image 2 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 207	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	973	
Main Group	34		ratings	Ratings, 1903	Image 1 (40, fireCRaCker_bRIDgE.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1903	Image 2 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1903	rating scale	4	4	1; 2; 3; 4; 5; 6; 7	C	839	
Main Group	34		ratings	Ratings, 1705	Image 1 (36, bLAND_bLACk.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1705	Image 2 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1705	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	696	
Main Group	34		ratings	Ratings, 1254	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1254	Image 2 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1254	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	476	
Main Group	34		ratings	Ratings, 1845	Image 1 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1845	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1845	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1496	
Main Group	34		ratings	Ratings, 1286	Image 1 (27, source_low.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1286	Image 2 (38, Clay_EnDlesS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1286	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	4578	
Main Group	34		ratings	Ratings, 713	Image 1 (15, nose_mArrvELouS.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 713	Image 2 (41, fUTure_data.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 713	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	1710	
Main Group	34		ratings	Ratings, 1445	Image 1 (31, technology_burst.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1445	Image 2 (5, cEmetErry_plAin.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1445	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	4798	
Main Group	34		ratings	Ratings, 897	Image 1 (19, requirement_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 897	Image 2 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 897	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	3968	
Main Group	34		ratings	Ratings, 1587	Image 1 (34, TRANSpoRt_orgANIC.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1587	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1587	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	8838	
Main Group	34		ratings	Ratings, 1203	Image 1 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1203	Image 2 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1203	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	971	
Main Group	34		ratings	Ratings, 1977	Image 1 (42, GlOsSy_cEAsELEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1977	Image 2 (9, friend_Koran.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1977	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	918	
Main Group	34		ratings	Ratings, 272	Image 1 (6, crowd_eat.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 272	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 272	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	877	
Main Group	34		ratings	Ratings, 929	Image 1 (20, riddle_grape.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 929	Image 2 (17, publicity_commemorate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 929	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	275	
Main Group	34		ratings	Ratings, 152	Image 1 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 152	Image 2 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 152	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	242	
Main Group	34		ratings	Ratings, 1562	Image 1 (33, trait_basket.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1562	Image 2 (26, soap_marble.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1562	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	33	
Main Group	34		ratings	Ratings, 108	Image 1 (3, beach_fur.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 108	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 108	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	151	
Main Group	34		ratings	Ratings, 580	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 580	Image 2 (4, boundary_head.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 580	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	313	
Main Group	34		ratings	Ratings, 1166	Image 1 (25, simplistic_renew.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1166	Image 2 (14, NIce_bOUnCY.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1166	rating scale	6	6	1; 2; 3; 4; 5; 6; 7	C	277	
Main Group	34		ratings	Ratings, 508	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 508	Image 2 (28, StrrAngEr_Dress.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 508	rating scale	3	3	1; 2; 3; 4; 5; 6; 7	C	148	
Main Group	34		ratings	Ratings, 498	Image 1 (11, hard-to-find_brush.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 498	Image 2 (18, QueUe_dApPer.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 498	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	57	
Main Group	34		ratings	Ratings, 348	Image 1 (8, feature_dog.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 348	Image 2 (12, lily_inappropriate.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 348	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	284	
Main Group	34		ratings	Ratings, 21	Image 1 (1, abject_urge.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 21	Image 2 (21, sausage_selection.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 21	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	247	
Main Group	34		ratings	Ratings, 592	Image 1 (13, nEed_mUg.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 592	Image 2 (16, prr0teSt_intEnd.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 592	rating scale	7	7	1; 2; 3; 4; 5; 6; 7	C	71	
Main Group	34		ratings	Ratings, 320	Image 1 (7, destruction_conscience.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 320	Image 2 (32, technology_circle.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 320	rating scale	5	5	1; 2; 3; 4; 5; 6; 7	C	156	
Main Group	34		ratings	Ratings, 1671	Image 1 (35, wIld_ChEss.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1671	Image 2 (39, EaST_faMily.jpg)			(any response)	NR	0	
Main Group	34		ratings	Ratings, 1671	rating scale	1	1	1; 2; 3; 4; 5; 6; 7	C	91	
Main Group	34		ratings	Ratings, 2030	Image 1 (43, PAinstAkINg_Thought.jpg)			(any response)	NR	0	
